,Unnamed: 0.1,Unnamed: 0,label,text
288,288,288,low,I have developed rashes on my body that are itchy and. I have lost my appetite and feel very tired all day. I feel something is wrong with my body.
632,632,32,low," must confess that I've been experiencing shortness of breath, a persistent cough, and a high fever. I've also been producing a lot of thick, mucoid sputum, and I'm feeling quite drained and exhausted. It's all been rather tough to deal with, and I'm feeling quite sick at the moment"
1174,1174,274,low,"I have trouble focusing, and my emotions fluctuate. My brain might seem murky and foggy at times, making it difficult for me to complete even straightforward chores."
71,71,71,low,"Recently, my calves have been cramping up frequently, especially when I am walking or standing for long periods of time. Also, the veins are very noticeable."
239,239,239,low,"A rash has developed around my nose and lips, with huge red lesions that are painful and emit a yellow rust-colored fluid."
286,286,286,medium,I have been experiencing a severe headache that is accompanied by pain behind my eyes. I feel tired and fatigued because of which I cannot work all day. I am worried about my health.
838,838,238,low,"I have been experiencing intense itching, vomiting, and fatigue. I have also lost weight and have a high fever. My skin has turned yellow and my urine is dark. I have been having abdominal pain as well."
1181,1181,281,medium,"My vision is foggy, and it appears to be growing worse. I feel exhausted and worn out all the time. I also have severe dizziness and lightheadedness on occasion."
385,385,85,low,"I can't stop coughing and I'm freezing. My sinuses are completely blocked, and I'm inundated with mucous. My chest hurts, and I'm unable to smell anything. My muscles are also really achy."
875,875,275,medium,"I've been experiencing a lot of scratching, chills, vomiting, and a fever. I also have a headache and am perspiring a lot. I've been terrible with nausea and soreness in my muscles."
1176,1176,276,low,"I have rashes and skin irritations, especially in the crevices of my skin. My skin bruises and cuts also take a long time to heal."
761,761,161,medium,"I've been battling with back pain, a dry cough, and limb weakness. I've been feeling dizzy and unstable on my feet, and my neck hurts."
206,206,206,low,I have been experiencing extreme fatigue and a high fever. There are rashes near my nose and mouth. The rash is itchy and makes it very difficult for me to sleep.
224,224,224,low,I have rashes on my face. I am starting to have small sores around my nose and often a yellow fluid comes out of the sores. The sores are becoming extremely painful.
1129,1129,229,low,"I unknowingly lose weight and find it difficult to gain weight. To relieve the pain and discomfort I feel, I take antacids. My mouth hurts so much."
221,221,221,low,"There are sores on my face and mostly near my nose and lips. The sores are causing discomfort or pain, and there is a discharge of yellow or rust-colored fluid from them."
55,55,55,medium,The skin around the veins on my legs is red and inflamed. I believe I can see some of the swollen blood vessels. I am really worried about it.
774,774,174,medium,"Back pain, a dry cough, and stiffness in my arms and legs have been bothering me. I've had problems staying balanced and experience dizziness, and my neck hurts."
747,747,147,medium,"Along with eyesight problems, increased appetite, a sore neck, melancholy, irritability, and regular headaches, I have also been experiencing acid reflux, indigestion, and frequent dizziness. My regular activities have been made more tough by these symptoms, which have been causing me a great deal of distress."
643,643,43,low,"In addition to sleepiness, I've been having trouble breathing due to a persistent cough. I've been coughing up a lot of thick, mucoid sputum and have a high fever."
267,267,267,medium,The headache I have been experiencing is severe and is accompanied by a feeling of pressure in my head. I have mild fever along with headache. There are small red spots on my back.
1171,1171,271,low,"I have blurry vision, and it seems to be getting worse. I'm continuously fatigued and worn out. I also occasionally have acute lightheadedness and vertigo."
1108,1108,208,low,I have a sour acidic taste in my mouth. I have frequent belching and burping. I have a feeling of pressure or fullness in my upper abdomen that last for a few hours
265,265,265,low,The high fever I have been experiencing is accompanied by sweating and weakness. My muscles pain as a result I cannot work all day. 
572,572,272,low,I've been struggling with a really nasty rash on my skin lately. It's covered in blackheads and pimples that are packed with pus. My skin has also been really scurrying.
1170,1170,270,low,Both my water intake and frequency of urination have increased. My mouth and throat regularly feel dry. My appetite and hunger have both increased recently.
1102,1102,202,low,I have difficulty swallowing food and often get a sensation of the food getting stuck in my throat. I have constant belching and bloating. There is a persitent sour taste in my mouth
637,637,37,low,"My persistent cough, breathing problems, and exhaustion have been making things difficult for me. I've been producing copious amounts of thick, mucoid sputum while also having a high fever. I'm currently feeling fairly ill because everything has been so tiring and exhausting."
485,485,185,low,"I've been experiencing a lot of problems with my bowel motions recently. It's difficult to go, and it hurts when I do. My anus is quite painful, and it has been bleeding whenever I go. It's excruciatingly painful, and I'm quite uneasy."
986,986,86,low,"I've been losing my appetite and having trouble swallowing. My nose has been running, and I have a sore throat."
697,697,97,urgent,"I was in the middle of a meeting when I suddenly developed a headache, chest pain, and dizziness. It's been hard for me to focus and concentrate on the discussion since then."
